51.52013868 -0.10404138 12
51.51886612 -0.13042613 12
51.50614138 -0.21929707 12
51.75248933 -0.33605652 12
51.5499841 -0.1297746 12
51.5001524 -0.1262362 12
51.451663 -0.017022 12
51.60009362 -0.26353032 12
51.48419141 -0.09623479 12
51.52924678 -0.0760491 12
51.40565762 0.16355758 12
51.52074 -0.142822 12
51.451592 -0.016899 12
51.40474992 0.20979773 12
51.46588081 -0.03596085 12
51.52579832 -0.02952712 12
51.51330471 -0.22469316 12
51.509221 -0.223557 12
51.48065447 -0.21716845 12
51.43935007 -0.05336954 12
51.54249954 -0.360762 12
51.58893335 -0.25459043 12
51.4605646 -0.05931315 12
51.57383501 -0.02686878 12
51.29387021 0.47027491 12
51.48293 -0.313403 12
51.7480468 -0.4701477 12
51.60009362 -0.26353032 12
51.72046394 -0.33519875 12
51.540039 -0.282449 12
51.5391246 0.07387679 12
51.46753615 -0.08042354 12
51.52510291 -0.27395164 12
51.64060331 -0.09681606 12
51.38292275 -0.04295923 12
51.600027 -0.2635693 12
51.43935007 -0.05336954 12
51.46588081 -0.03596085 12
51.37371683 -0.09281313 12
51.4764 0.0716 12
51.451362 -0.016818 12
51.59786301 0.21177458 12
51.75312913 -0.24107182 12
51.4064526 -0.0578341 12
51.37403848 -0.13129531 12
51.5804434 -0.23751518 12
51.53276044 -0.0456801 12
51.26358251 0.13017578 12
51.26358251 0.13017578 12
51.26358251 0.13017578 12
51.26358251 0.13017578 12
51.26358251 0.13017578 12
51.26358251 0.13017578 12
51.26358251 0.13017578 12
51.26358251 0.13017578 12
51.26358251 0.13017578 12
51.26358251 0.13017578 12
51.51232808 -0.13187205 12
51.26358251 0.13017578 12
51.26358251 0.13017578 12
51.26358251 0.13017578 12
51.26358251 0.13017578 12
51.3292107 -0.5599726 12
51.7665933 -0.2400593 12
51.72044134 -0.33511763 12
51.37403848 -0.13129531 12
51.51658558 -0.08002662 12
51.5146232 -0.13250909 12
51.51633024 -0.144971 12
51.54664074 -0.05690901 12
51.4482292 -0.0180046 12
51.512889 -0.133627 12
51.43935007 -0.05336954 12
51.50744037 -0.50823791 12
51.51658558 -0.08002662 12
51.55977899 0.24146815 12
51.46588081 -0.03596085 12
51.5391246 0.07387679 12
51.365 -0.251 12
51.600027 -0.2635693 12
51.40816563 -0.30526262 12
51.48599228 0.03404465 12
51.5061425 -0.21928797 12
51.45386 -0.016065 12
51.72044733 -0.33513173 12
51.496333 0.230299 12
51.58925774 -0.25457829 12
51.44630755 -0.05053572 12
51.63081361 0.32911195 12
51.59994277 -0.26360232 12
51.46588081 -0.03596085 12
51.40417075 -0.43244326 12
51.5044896 -0.02379518 12
51.37420302 -0.13091798 12
51.52074 -0.142822 12
51.61953848 -0.23771643 12
51.5901736 -0.3297714 12
51.48563789 -0.04447477 12
51.49169 0.08421 12
51.56651083 0.22418306 12
51.487478 -0.111244 12
51.47170752 -0.20713073 12
51.5003981 -0.0786929 12
51.49169 0.08421 12
51.47123912 -0.29571354 12
51.456406 -0.014626 12
51.42685204 -0.11780298 12
51.42410968 0.04826078 12
51.59994277 -0.26360232 12
51.431321 -0.549964 12
51.52074 -0.142822 12
51.518267 -0.111922 12
51.523007 -0.111292 12
51.496512 -0.12918151 12
51.56764444 0.22237075 12
51.35997298 -0.20006341 12
51.75333948 -0.33674316 12
51.4887988 0.11559703 12
51.5018741 -0.1614097 12
51.46588081 -0.03596085 12
51.5213859 -0.1480676 12
51.51487897 -0.124983 12
51.49169 0.08421 12
51.57473115 0.18225715 12
51.59990704 -0.26352915 12
51.21060526 0.38598686 12
51.51677513 -0.13474738 12
51.35313037 -0.47054529 12
51.2389875 -0.16462969 12
51.64080041 0.05514097 12
51.5039 -0.1203292 12
51.52074 -0.142822 12
51.3891616 -0.12527737 12
51.500491 -0.079422 12
51.592084 -0.143113 12
51.53226 -0.125604 12
51.51729762 -0.14354455 12
51.46723163 -0.20947531 12
51.34313533 -0.47625733 12
51.59984572 -0.26351323 12
51.47169834 -0.19896233 12
51.4276764 0.013888 12
51.51276218 -0.14009714 12
51.63087558 0.32963487 12
51.50614495 -0.21932559 12
51.509187 -0.073096 12
51.4669235 -0.3431868 12
51.52417576 -0.13592422 12
51.67394661 -0.40665847 12
51.51677513 -0.13474738 12
51.5804434 -0.23751518 12
51.5262056 -0.1366635 12
51.39877115 -0.2921348 12
51.5381357 0.0302653 12
51.5 -0.1 12
51.77037936 -0.01229548 12
51.389335 -0.131414 12
51.3292107 -0.5599726 12
51.5804434 -0.23751518 12
51.51774509 -0.15145697 12
51.724807 -0.025253 12
51.52400918 -0.18839951 12
51.39954119 -0.25212728 12
51.44630755 -0.05053572 12
51.52874612 -0.66394162 12
51.7665933 -0.2400593 12
51.6 0.03333333 12
51.72044733 -0.33513173 12
51.4720787 -0.4669416 12
51.37632035 -0.28965233 12
51.48514348 -0.16029614 12
51.5185815 -0.116971 12
51.35894656 -0.45876431 12
51.54339623 -0.6247183 12
51.46723163 -0.20947531 12
51.43673247 -0.09242731 12
51.52535301 -0.13116943 12
51.553917 -0.372812 12
51.47066437 -0.45790672 12
51.59984572 -0.26351323 12
51.51206292 -0.1511786 12
51.4590181 -0.0143938 12
51.47170752 -0.20713073 12
51.57339158 0.20399426 12
51.55694631 -0.17673919 12
51.39912444 0.19699519 12
51.45189948 -0.2962573 12
51.38915366 -0.12529882 12
51.50054585 -0.03397665 12
51.513977 -0.20299 12
51.578199 0.183561 12
51.75756555 -0.26114543 12
51.59814116 -0.39635969 12
51.46588081 -0.03596085 12
51.58566751 -0.20989227 12
51.5249809 -0.1281526 12
51.53211021 -0.13922024 12
51.52934 -0.1259223 12
51.59984572 -0.26351323 12
51.61271923 0.29482311 12
51.51668238 -0.08139371 12
51.4998617 -0.1614727 12
51.424451 -0.189569 12
51.50610678 -0.2190973 12
51.59989517 -0.26354511 12
51.50749822 -0.13543549 12
51.42294295 -0.4297167 12
51.63087558 0.32963487 12
51.563961 -0.450372 12
51.53276044 -0.0456801 12
51.54339623 -0.6247183 12
51.61633792 0.33391654 12
51.462165 -0.009485 12
51.46352506 0.25565582 12
51.51252787 -0.17847774 12
51.57699108 0.06201398 12
51.39877115 -0.2921348 12
51.44630755 -0.05053572 12
51.58649026 -0.20958937 12
51.50613235 -0.2192645 12
51.60001 0.1685 12
51.57293034 0.11454964 12
51.46687 -0.47037 12
51.50576416 -0.07525206 12
51.500152 -0.126236 12
